"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity","Method"
"0x74c6eab18d83ecc9ca8aceda975b51b71669276252bcd23b4e3a7f2d86ea436f","11879574","1613634893","2021-02-18 07:54:53","0x0000000000000000000000000000000000000000","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","10,499.999999999999999999","Submit"
"0x29f9cdc47e994fae0a0a12308ecb72d15dac669eca832b56a6dcd8a2f7ef07c7","11879602","1613635387","2021-02-18 08:03:07","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0xdc24316b9ae028f1497c275eb9192a3ea0f67022","10,499.999999999999999999","Add_liquidity"
"0x90c67a86473a56f543d0984e569e60f4b70ea85a623342c822bc0b4d5821ce7e","13364612","1633512760","2021-10-06 09:32:40","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0xe43d6aafce76f53670c4b7d6b38a7d8a67a4b670","0.000000000000000001","Sell To Uniswap"
